pidVal,d_term,T_error,Temperature,Ki,Kd,T_set,p_term,time,T_err_sum,l_on,i_term,dT_err,Kp,Start=2018-04-04 22:12
0.0,0.0,1.9369999999999976,61.937,0.0,-100.0,60.0,0.0,0.0,1.9369999999999976,True,0.0,0.0,-1.0
-5.380000000000024,-3.130000000000024,2.25,62.25,0.0,-100.0,60.0,-2.25,10.0,4.186999999999998,False,0.0,0.03130000000000024,-1.0
-9.125,-6.25,2.875,62.875,0.0,-100.0,60.0,-2.875,20.0,7.061999999999998,False,0.0,0.0625,-1.0
-6.306999999999974,-3.119999999999976,3.1869999999999976,63.187,0.0,-100.0,60.0,-3.1869999999999976,30.0,10.248999999999995,False,0.0,0.031199999999999763,-1.0
9.188000000000002,11.25,2.0619999999999976,62.062,0.0,-100.0,60.0,-2.0619999999999976,40.0,12.310999999999993,True,0.0,-0.1125,-1.0
10.994999999999976,11.869999999999976,0.875,60.875,0.0,-100.0,60.0,-0.875,50.0,13.185999999999993,True,0.0,-0.11869999999999976,-1.0
10.818000000000026,10.630000000000024,-0.1880000000000024,59.812,0.0,-100.0,60.0,0.1880000000000024,60.0,12.99799999999999,True,0.0,-0.10630000000000024,-1.0
12.563000000000002,11.25,-1.3130000000000024,58.687,0.0,-100.0,60.0,1.3130000000000024,70.0,11.684999999999988,True,0.0,-0.1125,-1.0
-17.255000000000024,-16.880000000000024,0.375,60.375,0.0,-100.0,60.0,-0.375,80.0,12.059999999999988,False,0.0,0.16880000000000023,-1.0
-13.431999999999974,-11.869999999999976,1.5619999999999976,61.562,0.0,-100.0,60.0,-1.5619999999999976,90.0,13.621999999999986,False,0.0,0.11869999999999976,-1.0
1.8699999999999761,3.119999999999976,1.25,61.25,0.0,-100.0,60.0,-1.25,100.0,14.871999999999986,True,0.0,-0.031199999999999763,-1.0
-6.75,-5.0,1.75,61.75,0.0,-100.0,60.0,-1.75,110.0,16.621999999999986,False,0.0,0.05,-1.0
4.443000000000026,5.630000000000024,1.1869999999999976,61.187,0.0,-100.0,60.0,-1.1869999999999976,120.0,17.808999999999983,True,0.0,-0.05630000000000024,-1.0
-1.8800000000000239,-0.6300000000000239,1.25,61.25,0.0,-100.0,60.0,-1.25,130.0,19.058999999999983,False,0.0,0.006300000000000239,-1.0
