time,dT_err,Ki,Temperature,d_term,T_err_sum,T_set,T_error,pidVal,Kd,p_term,i_term,Kp,l_on,Start=2018-04-08 19:39
0.0,0.0,0.0,85.312,0.0,25.311999999999998,60.0,25.311999999999998,0.0,-125.0,0.0,0.0,-1.0,True
10.0,0.0,0.0,85.312,-0.0,50.623999999999995,60.0,25.311999999999998,-25.311999999999998,-125.0,-25.311999999999998,0.0,-1.0,False
20.0,-0.006199999999999761,0.0,85.25,0.7749999999999702,75.874,60.0,25.25,-24.47500000000003,-125.0,-25.25,0.0,-1.0,False
30.0,0.0,0.0,85.25,-0.0,101.124,60.0,25.25,-25.25,-125.0,-25.25,0.0,-1.0,False
40.0,-0.0125,0.0,85.125,1.5625,126.249,60.0,25.125,-23.5625,-125.0,-25.125,0.0,-1.0,False
50.0,-0.006300000000000239,0.0,85.062,0.7875000000000298,151.31099999999998,60.0,25.061999999999998,-24.274499999999968,-125.0,-25.061999999999998,0.0,-1.0,False
60.0,-0.006199999999999761,0.0,85.0,0.7749999999999702,176.31099999999998,60.0,25.0,-24.22500000000003,-125.0,-25.0,0.0,-1.0,False
70.0,-0.006300000000000239,0.0,84.937,0.7875000000000298,201.248,60.0,24.936999999999998,-24.149499999999968,-125.0,-24.936999999999998,0.0,-1.0,False
80.0,-0.006199999999999761,0.0,84.875,0.7749999999999702,226.123,60.0,24.875,-24.10000000000003,-125.0,-24.875,0.0,-1.0,False
90.0,-0.006300000000000239,0.0,84.812,0.7875000000000298,250.935,60.0,24.811999999999998,-24.024499999999968,-125.0,-24.811999999999998,0.0,-1.0,False
100.0,0.0,0.0,84.812,-0.0,275.747,60.0,24.811999999999998,-24.811999999999998,-125.0,-24.811999999999998,0.0,-1.0,False
110.0,-0.006199999999999761,0.0,84.75,0.7749999999999702,300.497,60.0,24.75,-23.97500000000003,-125.0,-24.75,0.0,-1.0,False
120.0,-0.006300000000000239,0.0,84.687,0.7875000000000298,325.184,60.0,24.686999999999998,-23.899499999999968,-125.0,-24.686999999999998,0.0,-1.0,False
130.0,-0.006199999999999761,0.0,84.625,0.7749999999999702,349.809,60.0,24.625,-23.85000000000003,-125.0,-24.625,0.0,-1.0,False
140.0,-0.006300000000000239,0.0,84.562,0.7875000000000298,374.37100000000004,60.0,24.561999999999998,-23.774499999999968,-125.0,-24.561999999999998,0.0,-1.0,False
150.0,-0.006199999999999761,0.0,84.5,0.7749999999999702,398.87100000000004,60.0,24.5,-23.72500000000003,-125.0,-24.5,0.0,-1.0,False
160.0,-0.006300000000000239,0.0,84.437,0.7875000000000298,423.30800000000005,60.0,24.436999999999998,-23.649499999999968,-125.0,-24.436999999999998,0.0,-1.0,False
170.0,-0.006199999999999761,0.0,84.375,0.7749999999999702,447.68300000000005,60.0,24.375,-23.60000000000003,-125.0,-24.375,0.0,-1.0,False
180.0,0.0,0.0,84.375,-0.0,472.05800000000005,60.0,24.375,-24.375,-125.0,-24.375,0.0,-1.0,False
190.0,-0.006300000000000239,0.0,84.312,0.7875000000000298,496.37000000000006,60.0,24.311999999999998,-23.524499999999968,-125.0,-24.311999999999998,0.0,-1.0,False
200.0,-0.006199999999999761,0.0,84.25,0.7749999999999702,520.6200000000001,60.0,24.25,-23.47500000000003,-125.0,-24.25,0.0,-1.0,False
210.0,-0.006300000000000239,0.0,84.187,0.7875000000000298,544.8070000000001,60.0,24.186999999999998,-23.399499999999968,-125.0,-24.186999999999998,0.0,-1.0,False
220.0,-0.006199999999999761,0.0,84.125,0.7749999999999702,568.9320000000001,60.0,24.125,-23.35000000000003,-125.0,-24.125,0.0,-1.0,False
230.0,-0.0125,0.0,84.0,1.5625,592.9320000000001,60.0,24.0,-22.4375,-125.0,-24.0,0.0,-1.0,False
240.0,0.0,0.0,84.0,-0.0,616.9320000000001,60.0,24.0,-24.0,-125.0,-24.0,0.0,-1.0,False
250.0,-0.006300000000000239,0.0,83.937,0.7875000000000298,640.8690000000001,60.0,23.936999999999998,-23.149499999999968,-125.0,-23.936999999999998,0.0,-1.0,False
260.0,-0.006199999999999761,0.0,83.875,0.7749999999999702,664.7440000000001,60.0,23.875,-23.10000000000003,-125.0,-23.875,0.0,-1.0,False
270.0,-0.006300000000000239,0.0,83.812,0.7875000000000298,688.5560000000002,60.0,23.811999999999998,-23.024499999999968,-125.0,-23.811999999999998,0.0,-1.0,False
280.0,0.0,0.0,83.812,-0.0,712.3680000000002,60.0,23.811999999999998,-23.811999999999998,-125.0,-23.811999999999998,0.0,-1.0,False
