i_term,p_term,dT_err,time,Kp,Kd,T_err_sum,pidVal,T_error,Ki,l_on,T_set,d_term,Temperature,Start=2018-04-17 08:48
0.0,0.0,0.0,0.0,-1.0,-400.0,0.5,0.0,0.5,0.0,True,55.0,0.0,55.5
0.0,-0.5,0.0,10.0,-1.0,-400.0,1.0,-0.5,0.5,0.0,False,55.0,-0.0,55.5
0.0,-0.4369999999999976,-0.006300000000000239,20.0,-1.0,-400.0,1.4369999999999976,2.083000000000098,0.4369999999999976,0.0,True,55.0,2.5200000000000955,55.437
0.0,-0.4369999999999976,0.0,30.0,-1.0,-400.0,1.8739999999999952,-0.4369999999999976,0.4369999999999976,0.0,False,55.0,-0.0,55.437
0.0,0.06300000000000239,-0.05,40.0,-1.0,-400.0,1.8109999999999928,20.063000000000002,-0.06300000000000239,0.0,True,55.0,20.0,54.937
0.0,0.375,-0.031199999999999763,50.0,-1.0,-400.0,1.4359999999999928,12.854999999999905,-0.375,0.0,True,55.0,12.479999999999905,54.625
0.0,0.9380000000000024,-0.05630000000000024,60.0,-1.0,-400.0,0.49799999999999045,23.458000000000098,-0.9380000000000024,0.0,True,55.0,22.520000000000095,54.062
-0.0,1.4380000000000024,-0.05,70.0,-1.0,-400.0,-0.9400000000000119,21.438000000000002,-1.4380000000000024,0.0,True,55.0,20.0,53.562
-0.0,2.0,-0.056199999999999764,80.0,-1.0,-400.0,-2.940000000000012,24.479999999999905,-2.0,0.0,True,55.0,22.479999999999905,53.0
-0.0,2.5630000000000024,-0.05630000000000024,90.0,-1.0,-400.0,-5.503000000000014,25.083000000000098,-2.5630000000000024,0.0,True,55.0,22.520000000000095,52.437
-0.0,2.125,0.04380000000000024,100.0,-1.0,-400.0,-7.628000000000014,-15.395000000000095,-2.125,0.0,False,55.0,-17.520000000000095,52.875
-0.0,2.25,-0.0125,110.0,-1.0,-400.0,-9.878000000000014,7.25,-2.25,0.0,True,55.0,5.0,52.75
-0.0,2.4380000000000024,-0.01880000000000024,120.0,-1.0,-400.0,-12.316000000000017,9.958000000000098,-2.4380000000000024,0.0,True,55.0,7.520000000000096,52.562
-0.0,2.625,-0.018699999999999762,130.0,-1.0,-400.0,-14.941000000000017,10.104999999999905,-2.625,0.0,True,55.0,7.4799999999999045,52.375
-0.0,3.0630000000000024,-0.04380000000000024,140.0,-1.0,-400.0,-18.00400000000002,20.583000000000098,-3.0630000000000024,0.0,True,55.0,17.520000000000095,51.937
-0.0,3.875,-0.08119999999999976,150.0,-1.0,-400.0,-21.87900000000002,36.354999999999905,-3.875,0.0,True,55.0,32.479999999999905,51.125
-0.0,4.5,-0.0625,160.0,-1.0,-400.0,-26.37900000000002,29.5,-4.5,0.0,True,55.0,25.0,50.5
-0.0,4.813000000000002,-0.03130000000000024,170.0,-1.0,-400.0,-31.19200000000002,17.333000000000098,-4.813000000000002,0.0,True,55.0,12.520000000000095,50.187
-0.0,5.0,-0.018699999999999762,180.0,-1.0,-400.0,-36.19200000000002,12.479999999999905,-5.0,0.0,True,55.0,7.4799999999999045,50.0
-0.0,5.125,-0.0125,190.0,-1.0,-400.0,-41.31700000000002,10.125,-5.125,0.0,True,55.0,5.0,49.875
-0.0,5.25,-0.0125,200.0,-1.0,-400.0,-46.56700000000002,10.25,-5.25,0.0,True,55.0,5.0,49.75
-0.0,5.375,-0.0125,210.0,-1.0,-400.0,-51.94200000000002,10.375,-5.375,0.0,True,55.0,5.0,49.625
-0.0,5.5,-0.0125,220.0,-1.0,-400.0,-57.44200000000002,10.5,-5.5,0.0,True,55.0,5.0,49.5
-0.0,5.563000000000002,-0.006300000000000239,230.0,-1.0,-400.0,-63.005000000000024,8.083000000000098,-5.563000000000002,0.0,True,55.0,2.5200000000000955,49.437
-0.0,5.688000000000002,-0.0125,240.0,-1.0,-400.0,-68.69300000000003,10.688000000000002,-5.688000000000002,0.0,True,55.0,5.0,49.312
-0.0,5.75,-0.006199999999999761,250.0,-1.0,-400.0,-74.44300000000003,8.229999999999905,-5.75,0.0,True,55.0,2.4799999999999045,49.25
-0.0,5.813000000000002,-0.006300000000000239,260.0,-1.0,-400.0,-80.25600000000003,8.333000000000098,-5.813000000000002,0.0,True,55.0,2.5200000000000955,49.187
-0.0,5.938000000000002,-0.0125,270.0,-1.0,-400.0,-86.19400000000003,10.938000000000002,-5.938000000000002,0.0,True,55.0,5.0,49.062
-0.0,6.0,-0.006199999999999761,280.0,-1.0,-400.0,-92.19400000000003,8.479999999999905,-6.0,0.0,True,55.0,2.4799999999999045,49.0
-0.0,6.063000000000002,-0.006300000000000239,290.0,-1.0,-400.0,-98.25700000000003,8.583000000000098,-6.063000000000002,0.0,True,55.0,2.5200000000000955,48.937
-0.0,6.125,-0.006199999999999761,300.0,-1.0,-400.0,-104.38200000000003,8.604999999999905,-6.125,0.0,True,55.0,2.4799999999999045,48.875
-0.0,6.125,-0.006199999999999761,300.0,-1.0,-400.0,-104.38200000000003,8.604999999999905,-6.125,0.0,False,55.0,2.4799999999999045,48.875
