T_error,time,Kp,Ki,l_on,i_term,Temperature,Kd,d_term,pidVal,T_set,p_term,dT_err,T_err_sum,Start=2018-04-17 08:55
-6.5,0.0,-1.0,0.0,True,0.0,48.5,-400.0,0.0,0.0,55.0,0.0,0.0,-6.5
-6.5,10.0,-1.0,0.0,True,-0.0,48.5,-400.0,-0.0,6.5,55.0,6.5,0.0,-13.0
-6.563000000000002,20.0,-1.0,0.0,True,-0.0,48.437,-400.0,2.5200000000000955,9.083000000000098,55.0,6.563000000000002,-0.006300000000000239,-19.563000000000002
-6.688000000000002,30.0,-1.0,0.0,True,-0.0,48.312,-400.0,5.0,11.688000000000002,55.0,6.688000000000002,-0.0125,-26.251000000000005
-6.75,40.0,-1.0,0.0,True,-0.0,48.25,-400.0,2.4799999999999045,9.229999999999905,55.0,6.75,-0.006199999999999761,-33.001000000000005
-6.813000000000002,50.0,-1.0,0.0,True,-0.0,48.187,-400.0,2.5200000000000955,9.333000000000098,55.0,6.813000000000002,-0.006300000000000239,-39.81400000000001
-6.875,60.0,-1.0,0.0,True,-0.0,48.125,-400.0,2.4799999999999045,9.354999999999905,55.0,6.875,-0.006199999999999761,-46.68900000000001
-6.938000000000002,70.0,-1.0,0.0,True,-0.0,48.062,-400.0,2.5200000000000955,9.458000000000098,55.0,6.938000000000002,-0.006300000000000239,-53.62700000000001
-7.0,80.0,-1.0,0.0,True,-0.0,48.0,-400.0,2.4799999999999045,9.479999999999905,55.0,7.0,-0.006199999999999761,-60.62700000000001
-7.063000000000002,90.0,-1.0,0.0,True,-0.0,47.937,-400.0,2.5200000000000955,9.583000000000098,55.0,7.063000000000002,-0.006300000000000239,-67.69000000000001
-7.063000000000002,90.0,-1.0,0.0,False,-0.0,47.937,-400.0,2.5200000000000955,9.583000000000098,55.0,7.063000000000002,-0.006300000000000239,-67.69000000000001
