l_on,p_term,T_error,time,i_term,T_set,Temperature,d_term,pidVal,dT_err,Start=2018-03-26 13:02
True,21.75,-21.75,190.0,-0.0,55.0,33.25,-0.6300000000000239,21.119999999999976,0.006300000000000239
True,21.688000000000002,-21.688000000000002,200.0,-0.0,55.0,33.312,-0.6199999999999761,21.068000000000026,0.006199999999999761
True,21.625,-21.625,210.0,-0.0,55.0,33.375,-0.6300000000000239,20.994999999999976,0.006300000000000239
True,21.625,-21.625,220.0,-0.0,55.0,33.375,-0.0,21.625,0.0
True,21.5,-21.5,230.0,-0.0,55.0,33.5,-1.25,20.25,0.0125
True,21.438000000000002,-21.438000000000002,240.0,-0.0,55.0,33.562,-0.6199999999999761,20.818000000000026,0.006199999999999761
True,21.313000000000002,-21.313000000000002,250.0,-0.0,55.0,33.687,-1.25,20.063000000000002,0.0125
True,21.25,-21.25,260.0,-0.0,55.0,33.75,-0.6300000000000239,20.619999999999976,0.006300000000000239
True,21.25,-21.25,270.0,-0.0,55.0,33.75,-0.0,21.25,0.0
True,21.125,-21.125,280.0,-0.0,55.0,33.875,-1.25,19.875,0.0125
True,21.063000000000002,-21.063000000000002,290.0,-0.0,55.0,33.937,-0.6199999999999761,20.443000000000026,0.006199999999999761
True,21.063000000000002,-21.063000000000002,300.0,-0.0,55.0,33.937,-0.0,21.063000000000002,0.0
True,21.0,-21.0,310.0,-0.0,55.0,34.0,-0.6300000000000239,20.369999999999976,0.006300000000000239
True,20.875,-20.875,320.0,-0.0,55.0,34.125,-1.25,19.625,0.0125
True,20.813000000000002,-20.813000000000002,330.0,-0.0,55.0,34.187,-0.6199999999999761,20.193000000000026,0.006199999999999761
True,20.75,-20.75,340.0,-0.0,55.0,34.25,-0.6300000000000239,20.119999999999976,0.006300000000000239
True,20.688000000000002,-20.688000000000002,350.0,-0.0,55.0,34.312,-0.6199999999999761,20.068000000000026,0.006199999999999761
True,20.563000000000002,-20.563000000000002,360.0,-0.0,55.0,34.437,-1.25,19.313000000000002,0.0125
True,20.5,-20.5,370.0,-0.0,55.0,34.5,-0.6300000000000239,19.869999999999976,0.006300000000000239
True,20.438000000000002,-20.438000000000002,380.0,-0.0,55.0,34.562,-0.6199999999999761,19.818000000000026,0.006199999999999761
True,20.375,-20.375,390.0,-0.0,55.0,34.625,-0.6300000000000239,19.744999999999976,0.006300000000000239
True,20.25,-20.25,400.0,-0.0,55.0,34.75,-1.25,19.0,0.0125
True,20.25,-20.25,410.0,-0.0,55.0,34.75,-0.0,20.25,0.0
True,20.125,-20.125,420.0,-0.0,55.0,34.875,-1.25,18.875,0.0125
True,20.063000000000002,-20.063000000000002,430.0,-0.0,55.0,34.937,-0.6199999999999761,19.443000000000026,0.006199999999999761
True,20.0,-20.0,440.0,-0.0,55.0,35.0,-0.6300000000000239,19.369999999999976,0.006300000000000239
True,19.938000000000002,-19.938000000000002,450.0,-0.0,55.0,35.062,-0.6199999999999761,19.318000000000026,0.006199999999999761
True,19.875,-19.875,460.0,-0.0,55.0,35.125,-0.6300000000000239,19.244999999999976,0.006300000000000239
True,19.813000000000002,-19.813000000000002,470.0,-0.0,55.0,35.187,-0.6199999999999761,19.193000000000026,0.006199999999999761
True,19.75,-19.75,480.0,-0.0,55.0,35.25,-0.6300000000000239,19.119999999999976,0.006300000000000239
True,19.625,-19.625,490.0,-0.0,55.0,35.375,-1.25,18.375,0.0125
True,19.563000000000002,-19.563000000000002,500.0,-0.0,55.0,35.437,-0.6199999999999761,18.943000000000026,0.006199999999999761
True,19.5,-19.5,510.0,-0.0,55.0,35.5,-0.6300000000000239,18.869999999999976,0.006300000000000239
True,19.438000000000002,-19.438000000000002,520.0,-0.0,55.0,35.562,-0.6199999999999761,18.818000000000026,0.006199999999999761
True,19.375,-19.375,530.0,-0.0,55.0,35.625,-0.6300000000000239,18.744999999999976,0.006300000000000239
True,19.313000000000002,-19.313000000000002,540.0,-0.0,55.0,35.687,-0.6199999999999761,18.693000000000026,0.006199999999999761
True,19.188000000000002,-19.188000000000002,550.0,-0.0,55.0,35.812,-1.25,17.938000000000002,0.0125
True,19.125,-19.125,560.0,-0.0,55.0,35.875,-0.6300000000000239,18.494999999999976,0.006300000000000239
True,19.063000000000002,-19.063000000000002,570.0,-0.0,55.0,35.937,-0.6199999999999761,18.443000000000026,0.006199999999999761
True,18.938000000000002,-18.938000000000002,580.0,-0.0,55.0,36.062,-1.25,17.688000000000002,0.0125
True,18.875,-18.875,590.0,-0.0,55.0,36.125,-0.6300000000000239,18.244999999999976,0.006300000000000239
True,18.813000000000002,-18.813000000000002,600.0,-0.0,55.0,36.187,-0.6199999999999761,18.193000000000026,0.006199999999999761
True,18.688000000000002,-18.688000000000002,610.0,-0.0,55.0,36.312,-1.25,17.438000000000002,0.0125
True,18.625,-18.625,620.0,-0.0,55.0,36.375,-0.6300000000000239,17.994999999999976,0.006300000000000239
True,18.563000000000002,-18.563000000000002,630.0,-0.0,55.0,36.437,-0.6199999999999761,17.943000000000026,0.006199999999999761
True,18.438000000000002,-18.438000000000002,640.0,-0.0,55.0,36.562,-1.25,17.188000000000002,0.0125
True,18.375,-18.375,650.0,-0.0,55.0,36.625,-0.6300000000000239,17.744999999999976,0.006300000000000239
True,18.313000000000002,-18.313000000000002,660.0,-0.0,55.0,36.687,-0.6199999999999761,17.693000000000026,0.006199999999999761
True,18.188000000000002,-18.188000000000002,670.0,-0.0,55.0,36.812,-1.25,16.938000000000002,0.0125
True,18.125,-18.125,680.0,-0.0,55.0,36.875,-0.6300000000000239,17.494999999999976,0.006300000000000239
True,18.063000000000002,-18.063000000000002,690.0,-0.0,55.0,36.937,-0.6199999999999761,17.443000000000026,0.006199999999999761
True,18.0,-18.0,700.0,-0.0,55.0,37.0,-0.6300000000000239,17.369999999999976,0.006300000000000239
True,17.875,-17.875,710.0,-0.0,55.0,37.125,-1.25,16.625,0.0125
True,17.813000000000002,-17.813000000000002,720.0,-0.0,55.0,37.187,-0.6199999999999761,17.193000000000026,0.006199999999999761
True,17.75,-17.75,730.0,-0.0,55.0,37.25,-0.6300000000000239,17.119999999999976,0.006300000000000239
True,17.625,-17.625,740.0,-0.0,55.0,37.375,-1.25,16.375,0.0125
True,17.563000000000002,-17.563000000000002,750.0,-0.0,55.0,37.437,-0.6199999999999761,16.943000000000026,0.006199999999999761
True,17.5,-17.5,760.0,-0.0,55.0,37.5,-0.6300000000000239,16.869999999999976,0.006300000000000239
True,17.438000000000002,-17.438000000000002,770.0,-0.0,55.0,37.562,-0.6199999999999761,16.818000000000026,0.006199999999999761
True,17.313000000000002,-17.313000000000002,780.0,-0.0,55.0,37.687,-1.25,16.063000000000002,0.0125
True,17.25,-17.25,790.0,-0.0,55.0,37.75,-0.6300000000000239,16.619999999999976,0.006300000000000239
True,17.188000000000002,-17.188000000000002,800.0,-0.0,55.0,37.812,-0.6199999999999761,16.568000000000026,0.006199999999999761
True,17.188000000000002,-17.188000000000002,810.0,-0.0,55.0,37.812,-0.0,17.188000000000002,0.0
True,17.063000000000002,-17.063000000000002,820.0,-0.0,55.0,37.937,-1.25,15.813000000000002,0.0125
True,16.938000000000002,-16.938000000000002,830.0,-0.0,55.0,38.062,-1.25,15.688000000000002,0.0125
True,16.875,-16.875,840.0,-0.0,55.0,38.125,-0.6300000000000239,16.244999999999976,0.006300000000000239
True,16.813000000000002,-16.813000000000002,850.0,-0.0,55.0,38.187,-0.6199999999999761,16.193000000000026,0.006199999999999761
True,16.688000000000002,-16.688000000000002,860.0,-0.0,55.0,38.312,-1.25,15.438000000000002,0.0125
True,16.625,-16.625,870.0,-0.0,55.0,38.375,-0.6300000000000239,15.994999999999976,0.006300000000000239
True,16.563000000000002,-16.563000000000002,880.0,-0.0,55.0,38.437,-0.6199999999999761,15.943000000000026,0.006199999999999761
True,16.438000000000002,-16.438000000000002,890.0,-0.0,55.0,38.562,-1.25,15.188000000000002,0.0125
True,16.438000000000002,-16.438000000000002,900.0,-0.0,55.0,38.562,-0.0,16.438000000000002,0.0
True,16.375,-16.375,910.0,-0.0,55.0,38.625,-0.6300000000000239,15.744999999999976,0.006300000000000239
True,16.313000000000002,-16.313000000000002,920.0,-0.0,55.0,38.687,-0.6199999999999761,15.693000000000026,0.006199999999999761
True,16.188000000000002,-16.188000000000002,930.0,-0.0,55.0,38.812,-1.25,14.938000000000002,0.0125
True,16.125,-16.125,940.0,-0.0,55.0,38.875,-0.6300000000000239,15.494999999999976,0.006300000000000239
True,16.063000000000002,-16.063000000000002,950.0,-0.0,55.0,38.937,-0.6199999999999761,15.443000000000026,0.006199999999999761
True,16.0,-16.0,960.0,-0.0,55.0,39.0,-0.6300000000000239,15.369999999999976,0.006300000000000239
True,15.875,-15.875,970.0,-0.0,55.0,39.125,-1.25,14.625,0.0125
True,15.875,-15.875,980.0,-0.0,55.0,39.125,-0.0,15.875,0.0
True,15.75,-15.75,990.0,-0.0,55.0,39.25,-1.25,14.5,0.0125
True,15.688000000000002,-15.688000000000002,1000.0,-0.0,55.0,39.312,-0.6199999999999761,15.068000000000026,0.006199999999999761
True,15.625,-15.625,1010.0,-0.0,55.0,39.375,-0.6300000000000239,14.994999999999976,0.006300000000000239
True,15.5,-15.5,1020.0,-0.0,55.0,39.5,-1.25,14.25,0.0125
True,15.5,-15.5,1030.0,-0.0,55.0,39.5,-0.0,15.5,0.0
True,15.375,-15.375,1040.0,-0.0,55.0,39.625,-1.25,14.125,0.0125
True,15.313000000000002,-15.313000000000002,1050.0,-0.0,55.0,39.687,-0.6199999999999761,14.693000000000026,0.006199999999999761
True,15.188000000000002,-15.188000000000002,1060.0,-0.0,55.0,39.812,-1.25,13.938000000000002,0.0125
True,15.125,-15.125,1070.0,-0.0,55.0,39.875,-0.6300000000000239,14.494999999999976,0.006300000000000239
True,15.063000000000002,-15.063000000000002,1080.0,-0.0,55.0,39.937,-0.6199999999999761,14.443000000000026,0.006199999999999761
True,14.938000000000002,-14.938000000000002,1090.0,-0.0,55.0,40.062,-1.25,13.688000000000002,0.0125
True,14.875,-14.875,1100.0,-0.0,55.0,40.125,-0.6300000000000239,14.244999999999976,0.006300000000000239
True,14.813000000000002,-14.813000000000002,1110.0,-0.0,55.0,40.187,-0.6199999999999761,14.193000000000026,0.006199999999999761
True,14.688000000000002,-14.688000000000002,1120.0,-0.0,55.0,40.312,-1.25,13.438000000000002,0.0125
True,14.688000000000002,-14.688000000000002,1130.0,-0.0,55.0,40.312,-0.0,14.688000000000002,0.0
True,14.563000000000002,-14.563000000000002,1140.0,-0.0,55.0,40.437,-1.25,13.313000000000002,0.0125
True,14.5,-14.5,1150.0,-0.0,55.0,40.5,-0.6300000000000239,13.869999999999976,0.006300000000000239
True,14.375,-14.375,1160.0,-0.0,55.0,40.625,-1.25,13.125,0.0125
True,14.313000000000002,-14.313000000000002,1170.0,-0.0,55.0,40.687,-0.6199999999999761,13.693000000000026,0.006199999999999761
True,14.25,-14.25,1180.0,-0.0,55.0,40.75,-0.6300000000000239,13.619999999999976,0.006300000000000239
True,14.188000000000002,-14.188000000000002,1190.0,-0.0,55.0,40.812,-0.6199999999999761,13.568000000000026,0.006199999999999761
True,14.063000000000002,-14.063000000000002,1200.0,-0.0,55.0,40.937,-1.25,12.813000000000002,0.0125
True,14.0,-14.0,1210.0,-0.0,55.0,41.0,-0.6300000000000239,13.369999999999976,0.006300000000000239
True,13.938000000000002,-13.938000000000002,1220.0,-0.0,55.0,41.062,-0.6199999999999761,13.318000000000026,0.006199999999999761
True,13.875,-13.875,1230.0,-0.0,55.0,41.125,-0.6300000000000239,13.244999999999976,0.006300000000000239
True,13.813000000000002,-13.813000000000002,1240.0,-0.0,55.0,41.187,-0.6199999999999761,13.193000000000026,0.006199999999999761
True,13.688000000000002,-13.688000000000002,1250.0,-0.0,55.0,41.312,-1.25,12.438000000000002,0.0125
True,13.625,-13.625,1260.0,-0.0,55.0,41.375,-0.6300000000000239,12.994999999999976,0.006300000000000239
True,13.563000000000002,-13.563000000000002,1270.0,-0.0,55.0,41.437,-0.6199999999999761,12.943000000000026,0.006199999999999761
True,13.5,-13.5,1280.0,-0.0,55.0,41.5,-0.6300000000000239,12.869999999999976,0.006300000000000239
True,13.438000000000002,-13.438000000000002,1290.0,-0.0,55.0,41.562,-0.6199999999999761,12.818000000000026,0.006199999999999761
True,13.375,-13.375,1300.0,-0.0,55.0,41.625,-0.6300000000000239,12.744999999999976,0.006300000000000239
True,13.25,-13.25,1310.0,-0.0,55.0,41.75,-1.25,12.0,0.0125
True,13.188000000000002,-13.188000000000002,1320.0,-0.0,55.0,41.812,-0.6199999999999761,12.568000000000026,0.006199999999999761
True,13.125,-13.125,1330.0,-0.0,55.0,41.875,-0.6300000000000239,12.494999999999976,0.006300000000000239
True,13.0,-13.0,1340.0,-0.0,55.0,42.0,-1.25,11.75,0.0125
True,12.875,-12.875,1350.0,-0.0,55.0,42.125,-1.25,11.625,0.0125
True,12.875,-12.875,1360.0,-0.0,55.0,42.125,-0.0,12.875,0.0
True,12.813000000000002,-12.813000000000002,1370.0,-0.0,55.0,42.187,-0.6199999999999761,12.193000000000026,0.006199999999999761
True,12.688000000000002,-12.688000000000002,1380.0,-0.0,55.0,42.312,-1.25,11.438000000000002,0.0125
True,12.625,-12.625,1390.0,-0.0,55.0,42.375,-0.6300000000000239,11.994999999999976,0.006300000000000239
True,12.563000000000002,-12.563000000000002,1400.0,-0.0,55.0,42.437,-0.6199999999999761,11.943000000000026,0.006199999999999761
True,12.5,-12.5,1410.0,-0.0,55.0,42.5,-0.6300000000000239,11.869999999999976,0.006300000000000239
True,12.375,-12.375,1420.0,-0.0,55.0,42.625,-1.25,11.125,0.0125
True,12.25,-12.25,1430.0,-0.0,55.0,42.75,-1.25,11.0,0.0125
True,12.188000000000002,-12.188000000000002,1440.0,-0.0,55.0,42.812,-0.6199999999999761,11.568000000000026,0.006199999999999761
True,12.125,-12.125,1450.0,-0.0,55.0,42.875,-0.6300000000000239,11.494999999999976,0.006300000000000239
True,12.063000000000002,-12.063000000000002,1460.0,-0.0,55.0,42.937,-0.6199999999999761,11.443000000000026,0.006199999999999761
True,12.0,-12.0,1470.0,-0.0,55.0,43.0,-0.6300000000000239,11.369999999999976,0.006300000000000239
True,11.875,-11.875,1480.0,-0.0,55.0,43.125,-1.25,10.625,0.0125
True,11.813000000000002,-11.813000000000002,1490.0,-0.0,55.0,43.187,-0.6199999999999761,11.193000000000026,0.006199999999999761
True,11.688000000000002,-11.688000000000002,1500.0,-0.0,55.0,43.312,-1.25,10.438000000000002,0.0125
True,11.688000000000002,-11.688000000000002,1510.0,-0.0,55.0,43.312,-0.0,11.688000000000002,0.0
True,11.563000000000002,-11.563000000000002,1520.0,-0.0,55.0,43.437,-1.25,10.313000000000002,0.0125
True,11.438000000000002,-11.438000000000002,1530.0,-0.0,55.0,43.562,-1.25,10.188000000000002,0.0125
True,11.375,-11.375,1540.0,-0.0,55.0,43.625,-0.6300000000000239,10.744999999999976,0.006300000000000239
True,11.313000000000002,-11.313000000000002,1550.0,-0.0,55.0,43.687,-0.6199999999999761,10.693000000000026,0.006199999999999761
True,11.25,-11.25,1560.0,-0.0,55.0,43.75,-0.6300000000000239,10.619999999999976,0.006300000000000239
True,11.188000000000002,-11.188000000000002,1570.0,-0.0,55.0,43.812,-0.6199999999999761,10.568000000000026,0.006199999999999761
True,11.063000000000002,-11.063000000000002,1580.0,-0.0,55.0,43.937,-1.25,9.813000000000002,0.0125
True,11.0,-11.0,1590.0,-0.0,55.0,44.0,-0.6300000000000239,10.369999999999976,0.006300000000000239
True,10.938000000000002,-10.938000000000002,1600.0,-0.0,55.0,44.062,-0.6199999999999761,10.318000000000026,0.006199999999999761
True,10.875,-10.875,1610.0,-0.0,55.0,44.125,-0.6300000000000239,10.244999999999976,0.006300000000000239
True,10.75,-10.75,1620.0,-0.0,55.0,44.25,-1.25,9.5,0.0125
True,10.688000000000002,-10.688000000000002,1630.0,-0.0,55.0,44.312,-0.6199999999999761,10.068000000000026,0.006199999999999761
True,10.563000000000002,-10.563000000000002,1640.0,-0.0,55.0,44.437,-1.25,9.313000000000002,0.0125
True,10.5,-10.5,1650.0,-0.0,55.0,44.5,-0.6300000000000239,9.869999999999976,0.006300000000000239
True,10.438000000000002,-10.438000000000002,1660.0,-0.0,55.0,44.562,-0.6199999999999761,9.818000000000026,0.006199999999999761
True,10.375,-10.375,1670.0,-0.0,55.0,44.625,-0.6300000000000239,9.744999999999976,0.006300000000000239
True,10.25,-10.25,1680.0,-0.0,55.0,44.75,-1.25,9.0,0.0125
True,10.188000000000002,-10.188000000000002,1690.0,-0.0,55.0,44.812,-0.6199999999999761,9.568000000000026,0.006199999999999761
True,10.125,-10.125,1700.0,-0.0,55.0,44.875,-0.6300000000000239,9.494999999999976,0.006300000000000239
True,10.063000000000002,-10.063000000000002,1710.0,-0.0,55.0,44.937,-0.6199999999999761,9.443000000000026,0.006199999999999761
True,9.938000000000002,-9.938000000000002,1720.0,-0.0,55.0,45.062,-1.25,8.688000000000002,0.0125
True,9.875,-9.875,1730.0,-0.0,55.0,45.125,-0.6300000000000239,9.244999999999976,0.006300000000000239
True,9.813000000000002,-9.813000000000002,1740.0,-0.0,55.0,45.187,-0.6199999999999761,9.193000000000026,0.006199999999999761
True,9.75,-9.75,1750.0,-0.0,55.0,45.25,-0.6300000000000239,9.119999999999976,0.006300000000000239
True,9.688000000000002,-9.688000000000002,1760.0,-0.0,55.0,45.312,-0.6199999999999761,9.068000000000026,0.006199999999999761
True,9.625,-9.625,1770.0,-0.0,55.0,45.375,-0.6300000000000239,8.994999999999976,0.006300000000000239
True,9.5,-9.5,1780.0,-0.0,55.0,45.5,-1.25,8.25,0.0125
True,9.375,-9.375,1790.0,-0.0,55.0,45.625,-1.25,8.125,0.0125
True,9.375,-9.375,1800.0,-0.0,55.0,45.625,-0.0,9.375,0.0
True,9.313000000000002,-9.313000000000002,1810.0,-0.0,55.0,45.687,-0.6199999999999761,8.693000000000026,0.006199999999999761
True,9.25,-9.25,1820.0,-0.0,55.0,45.75,-0.6300000000000239,8.619999999999976,0.006300000000000239
True,9.125,-9.125,1830.0,-0.0,55.0,45.875,-1.25,7.875,0.0125
True,9.063000000000002,-9.063000000000002,1840.0,-0.0,55.0,45.937,-0.6199999999999761,8.443000000000026,0.006199999999999761
True,9.0,-9.0,1850.0,-0.0,55.0,46.0,-0.6300000000000239,8.369999999999976,0.006300000000000239
True,8.938000000000002,-8.938000000000002,1860.0,-0.0,55.0,46.062,-0.6199999999999761,8.318000000000026,0.006199999999999761
True,8.813000000000002,-8.813000000000002,1870.0,-0.0,55.0,46.187,-1.25,7.563000000000002,0.0125
True,8.75,-8.75,1880.0,-0.0,55.0,46.25,-0.6300000000000239,8.119999999999976,0.006300000000000239
True,8.688000000000002,-8.688000000000002,1890.0,-0.0,55.0,46.312,-0.6199999999999761,8.068000000000026,0.006199999999999761
True,8.563000000000002,-8.563000000000002,1900.0,-0.0,55.0,46.437,-1.25,7.313000000000002,0.0125
True,8.5,-8.5,1910.0,-0.0,55.0,46.5,-0.6300000000000239,7.869999999999976,0.006300000000000239
True,8.438000000000002,-8.438000000000002,1920.0,-0.0,55.0,46.562,-0.6199999999999761,7.818000000000026,0.006199999999999761
True,8.375,-8.375,1930.0,-0.0,55.0,46.625,-0.6300000000000239,7.744999999999976,0.006300000000000239
True,8.313000000000002,-8.313000000000002,1940.0,-0.0,55.0,46.687,-0.6199999999999761,7.693000000000026,0.006199999999999761
True,8.188000000000002,-8.188000000000002,1950.0,-0.0,55.0,46.812,-1.25,6.938000000000002,0.0125
True,8.125,-8.125,1960.0,-0.0,55.0,46.875,-0.6300000000000239,7.494999999999976,0.006300000000000239
True,8.063000000000002,-8.063000000000002,1970.0,-0.0,55.0,46.937,-0.6199999999999761,7.443000000000026,0.006199999999999761
True,8.0,-8.0,1980.0,-0.0,55.0,47.0,-0.6300000000000239,7.369999999999976,0.006300000000000239
True,7.875,-7.875,1990.0,-0.0,55.0,47.125,-1.25,6.625,0.0125
True,7.813000000000002,-7.813000000000002,2000.0,-0.0,55.0,47.187,-0.6199999999999761,7.193000000000026,0.006199999999999761
True,7.75,-7.75,2010.0,-0.0,55.0,47.25,-0.6300000000000239,7.119999999999976,0.006300000000000239
True,7.688000000000002,-7.688000000000002,2020.0,-0.0,55.0,47.312,-0.6199999999999761,7.068000000000026,0.006199999999999761
True,7.625,-7.625,2030.0,-0.0,55.0,47.375,-0.6300000000000239,6.994999999999976,0.006300000000000239
True,7.5,-7.5,2040.0,-0.0,55.0,47.5,-1.25,6.25,0.0125
True,7.438000000000002,-7.438000000000002,2050.0,-0.0,55.0,47.562,-0.6199999999999761,6.818000000000026,0.006199999999999761
True,7.375,-7.375,2060.0,-0.0,55.0,47.625,-0.6300000000000239,6.744999999999976,0.006300000000000239
True,7.25,-7.25,2070.0,-0.0,55.0,47.75,-1.25,6.0,0.0125
True,7.188000000000002,-7.188000000000002,2080.0,-0.0,55.0,47.812,-0.6199999999999761,6.568000000000026,0.006199999999999761
True,7.125,-7.125,2090.0,-0.0,55.0,47.875,-0.6300000000000239,6.494999999999976,0.006300000000000239
True,7.063000000000002,-7.063000000000002,2100.0,-0.0,55.0,47.937,-0.6199999999999761,6.443000000000026,0.006199999999999761
True,6.938000000000002,-6.938000000000002,2110.0,-0.0,55.0,48.062,-1.25,5.688000000000002,0.0125
True,6.938000000000002,-6.938000000000002,2120.0,-0.0,55.0,48.062,-0.0,6.938000000000002,0.0
True,6.813000000000002,-6.813000000000002,2130.0,-0.0,55.0,48.187,-1.25,5.563000000000002,0.0125
True,6.688000000000002,-6.688000000000002,2140.0,-0.0,55.0,48.312,-1.25,5.438000000000002,0.0125
True,6.688000000000002,-6.688000000000002,2150.0,-0.0,55.0,48.312,-0.0,6.688000000000002,0.0
True,6.563000000000002,-6.563000000000002,2160.0,-0.0,55.0,48.437,-1.25,5.313000000000002,0.0125
True,6.5,-6.5,2170.0,-0.0,55.0,48.5,-0.6300000000000239,5.869999999999976,0.006300000000000239
True,6.438000000000002,-6.438000000000002,2180.0,-0.0,55.0,48.562,-0.6199999999999761,5.818000000000026,0.006199999999999761
True,6.375,-6.375,2190.0,-0.0,55.0,48.625,-0.6300000000000239,5.744999999999976,0.006300000000000239
True,6.313000000000002,-6.313000000000002,2200.0,-0.0,55.0,48.687,-0.6199999999999761,5.693000000000026,0.006199999999999761
True,6.25,-6.25,2210.0,-0.0,55.0,48.75,-0.6300000000000239,5.619999999999976,0.006300000000000239
True,6.125,-6.125,2220.0,-0.0,55.0,48.875,-1.25,4.875,0.0125
True,6.0,-6.0,2230.0,-0.0,55.0,49.0,-1.25,4.75,0.0125
