l_on,T_error,time,d_term,pidVal,i_term,T_set,dT_err,p_term,Temperature,Start=2018-03-26 00:44
True,-23.875,0.0,0.0,0.0,0.0,45.0,0.0,0.0,21.125
True,-23.875,10.0,-0.0,23.875,-0.0,45.0,0.0,23.875,21.125
True,-23.875,20.0,-0.0,23.875,-0.0,45.0,0.0,23.875,21.125
True,-23.875,30.0,-0.0,23.875,-0.0,45.0,0.0,23.875,21.125
True,-23.875,40.0,-0.0,23.875,-0.0,45.0,0.0,23.875,21.125
True,-23.875,50.0,-0.0,23.875,-0.0,45.0,0.0,23.875,21.125
True,-23.875,60.0,-0.0,23.875,-0.0,45.0,0.0,23.875,21.125
True,-23.875,70.0,-0.0,23.875,-0.0,45.0,0.0,23.875,21.125
True,-23.875,80.0,-0.0,23.875,-0.0,45.0,0.0,23.875,21.125
True,-23.875,90.0,-0.0,23.875,-0.0,45.0,0.0,23.875,21.125
True,-23.875,100.0,-0.0,23.875,-0.0,45.0,0.0,23.875,21.125
True,-23.875,110.0,-0.0,23.875,-0.0,45.0,0.0,23.875,21.125
True,-23.875,120.0,-0.0,23.875,-0.0,45.0,0.0,23.875,21.125
True,-23.813,130.0,-0.6200000000000117,23.192999999999987,-0.0,45.0,0.006200000000000117,23.813,21.187
True,-23.813,140.0,-0.0,23.813,-0.0,45.0,0.0,23.813,21.187
True,-23.813,150.0,-0.0,23.813,-0.0,45.0,0.0,23.813,21.187
True,-23.75,160.0,-0.6299999999999883,23.12000000000001,-0.0,45.0,0.006299999999999884,23.75,21.25
True,-23.688,170.0,-0.6200000000000117,23.067999999999987,-0.0,45.0,0.006200000000000117,23.688,21.312
True,-23.625,180.0,-0.6299999999999883,22.99500000000001,-0.0,45.0,0.006299999999999884,23.625,21.375
True,-23.563,190.0,-0.6200000000000117,22.942999999999987,-0.0,45.0,0.006200000000000117,23.563,21.437
True,-23.5,200.0,-0.6299999999999883,22.87000000000001,-0.0,45.0,0.006299999999999884,23.5,21.5
True,-23.5,210.0,-0.0,23.5,-0.0,45.0,0.0,23.5,21.5
True,-23.438,220.0,-0.6200000000000117,22.817999999999987,-0.0,45.0,0.006200000000000117,23.438,21.562
True,-23.438,230.0,-0.0,23.438,-0.0,45.0,0.0,23.438,21.562
True,-23.375,240.0,-0.6299999999999883,22.74500000000001,-0.0,45.0,0.006299999999999884,23.375,21.625
True,-23.375,250.0,-0.0,23.375,-0.0,45.0,0.0,23.375,21.625
True,-23.375,260.0,-0.0,23.375,-0.0,45.0,0.0,23.375,21.625
True,-23.313,270.0,-0.6200000000000117,22.692999999999987,-0.0,45.0,0.006200000000000117,23.313,21.687
True,-23.25,280.0,-0.6299999999999883,22.62000000000001,-0.0,45.0,0.006299999999999884,23.25,21.75
True,-23.188,290.0,-0.6200000000000117,22.567999999999987,-0.0,45.0,0.006200000000000117,23.188,21.812
True,-23.125,300.0,-0.6299999999999883,22.49500000000001,-0.0,45.0,0.006299999999999884,23.125,21.875
True,-23.125,310.0,-0.0,23.125,-0.0,45.0,0.0,23.125,21.875
