Kp,T_err_sum,i_term,time,p_term,Kd,T_error,dT_err,Ki,T_set,d_term,Temperature,pidVal,l_on,Start=2018-04-15 18:26
-0.5,-2.125,0.0,0.0,0.0,-10.0,-2.125,0.0,0.0,60.0,0.0,57.875,0.0,True
-0.5,-4.188000000000002,-0.0,10.0,1.0315000000000012,-10.0,-2.0630000000000024,0.006199999999999761,0.0,60.0,-0.06199999999999761,57.937,0.9695000000000036,True
-0.5,-6.251000000000005,-0.0,20.0,1.0315000000000012,-10.0,-2.0630000000000024,0.0,0.0,60.0,-0.0,57.937,1.0315000000000012,True
-0.5,-8.314000000000007,-0.0,30.0,1.0315000000000012,-10.0,-2.0630000000000024,0.0,0.0,60.0,-0.0,57.937,1.0315000000000012,True
-0.5,-10.37700000000001,-0.0,40.0,1.0315000000000012,-10.0,-2.0630000000000024,0.0,0.0,60.0,-0.0,57.937,1.0315000000000012,True
-0.5,-12.440000000000012,-0.0,50.0,1.0315000000000012,-10.0,-2.0630000000000024,0.0,0.0,60.0,-0.0,57.937,1.0315000000000012,True
-0.5,-14.503000000000014,-0.0,60.0,1.0315000000000012,-10.0,-2.0630000000000024,0.0,0.0,60.0,-0.0,57.937,1.0315000000000012,True
-0.5,-16.503000000000014,-0.0,70.0,1.0,-10.0,-2.0,0.006300000000000239,0.0,60.0,-0.06300000000000239,58.0,0.9369999999999976,True
-0.5,-18.503000000000014,-0.0,80.0,1.0,-10.0,-2.0,0.0,0.0,60.0,-0.0,58.0,1.0,True
-0.5,-20.441000000000017,-0.0,90.0,0.9690000000000012,-10.0,-1.9380000000000024,0.006199999999999761,0.0,60.0,-0.06199999999999761,58.062,0.9070000000000036,True
-0.5,-22.37900000000002,-0.0,100.0,0.9690000000000012,-10.0,-1.9380000000000024,0.0,0.0,60.0,-0.0,58.062,0.9690000000000012,True
-0.5,-24.25400000000002,-0.0,110.0,0.9375,-10.0,-1.875,0.006300000000000239,0.0,60.0,-0.06300000000000239,58.125,0.8744999999999976,True
-0.5,-26.06700000000002,-0.0,120.0,0.9065000000000012,-10.0,-1.8130000000000024,0.006199999999999761,0.0,60.0,-0.06199999999999761,58.187,0.8445000000000036,True
-0.5,-27.81700000000002,-0.0,130.0,0.875,-10.0,-1.75,0.006300000000000239,0.0,60.0,-0.06300000000000239,58.25,0.8119999999999976,True
-0.5,-29.56700000000002,-0.0,140.0,0.875,-10.0,-1.75,0.0,0.0,60.0,-0.0,58.25,0.875,True
-0.5,-31.31700000000002,-0.0,150.0,0.875,-10.0,-1.75,0.0,0.0,60.0,-0.0,58.25,0.875,True
-0.5,-33.005000000000024,-0.0,160.0,0.8440000000000012,-10.0,-1.6880000000000024,0.006199999999999761,0.0,60.0,-0.06199999999999761,58.312,0.7820000000000036,True
-0.5,-34.693000000000026,-0.0,170.0,0.8440000000000012,-10.0,-1.6880000000000024,0.0,0.0,60.0,-0.0,58.312,0.8440000000000012,True
-0.5,-36.318000000000026,-0.0,180.0,0.8125,-10.0,-1.625,0.006300000000000239,0.0,60.0,-0.06300000000000239,58.375,0.7494999999999976,True
-0.5,-37.943000000000026,-0.0,190.0,0.8125,-10.0,-1.625,0.0,0.0,60.0,-0.0,58.375,0.8125,True
-0.5,-39.50600000000003,-0.0,200.0,0.7815000000000012,-10.0,-1.5630000000000024,0.006199999999999761,0.0,60.0,-0.06199999999999761,58.437,0.7195000000000036,True
-0.5,-41.00600000000003,-0.0,210.0,0.75,-10.0,-1.5,0.006300000000000239,0.0,60.0,-0.06300000000000239,58.5,0.6869999999999976,True
-0.5,-42.44400000000003,-0.0,220.0,0.7190000000000012,-10.0,-1.4380000000000024,0.006199999999999761,0.0,60.0,-0.06199999999999761,58.562,0.6570000000000036,True
-0.5,-43.88200000000003,-0.0,230.0,0.7190000000000012,-10.0,-1.4380000000000024,0.0,0.0,60.0,-0.0,58.562,0.7190000000000012,True
-0.5,-45.25700000000003,-0.0,240.0,0.6875,-10.0,-1.375,0.006300000000000239,0.0,60.0,-0.06300000000000239,58.625,0.6244999999999976,True
-0.5,-46.570000000000036,-0.0,250.0,0.6565000000000012,-10.0,-1.3130000000000024,0.006199999999999761,0.0,60.0,-0.06199999999999761,58.687,0.5945000000000036,True
-0.5,-47.820000000000036,-0.0,260.0,0.625,-10.0,-1.25,0.006300000000000239,0.0,60.0,-0.06300000000000239,58.75,0.5619999999999976,True
-0.5,-49.070000000000036,-0.0,270.0,0.625,-10.0,-1.25,0.0,0.0,60.0,-0.0,58.75,0.625,True
-0.5,-50.25800000000004,-0.0,280.0,0.5940000000000012,-10.0,-1.1880000000000024,0.006199999999999761,0.0,60.0,-0.06199999999999761,58.812,0.5320000000000036,True
-0.5,-51.38300000000004,-0.0,290.0,0.5625,-10.0,-1.125,0.006300000000000239,0.0,60.0,-0.06300000000000239,58.875,0.4994999999999976,True
-0.5,-52.50800000000004,-0.0,300.0,0.5625,-10.0,-1.125,0.0,0.0,60.0,-0.0,58.875,0.5625,True
-0.5,-53.57100000000004,-0.0,310.0,0.5315000000000012,-10.0,-1.0630000000000024,0.006199999999999761,0.0,60.0,-0.06199999999999761,58.937,0.4695000000000036,True
-0.5,-54.57100000000004,-0.0,320.0,0.5,-10.0,-1.0,0.006300000000000239,0.0,60.0,-0.06300000000000239,59.0,0.4369999999999976,True
-0.5,-55.50900000000004,-0.0,330.0,0.4690000000000012,-10.0,-0.9380000000000024,0.006199999999999761,0.0,60.0,-0.06199999999999761,59.062,0.4070000000000036,True
-0.5,-56.38400000000004,-0.0,340.0,0.4375,-10.0,-0.875,0.006300000000000239,0.0,60.0,-0.06300000000000239,59.125,0.3744999999999976,True
-0.5,-57.197000000000045,-0.0,350.0,0.4065000000000012,-10.0,-0.8130000000000024,0.006199999999999761,0.0,60.0,-0.06199999999999761,59.187,0.3445000000000036,True
-0.5,-58.01000000000005,-0.0,360.0,0.4065000000000012,-10.0,-0.8130000000000024,0.0,0.0,60.0,-0.0,59.187,0.4065000000000012,True
-0.5,-58.76000000000005,-0.0,370.0,0.375,-10.0,-0.75,0.006300000000000239,0.0,60.0,-0.06300000000000239,59.25,0.3119999999999976,True
-0.5,-59.44800000000005,-0.0,380.0,0.3440000000000012,-10.0,-0.6880000000000024,0.006199999999999761,0.0,60.0,-0.06199999999999761,59.312,0.2820000000000036,True
-0.5,-60.07300000000005,-0.0,390.0,0.3125,-10.0,-0.625,0.006300000000000239,0.0,60.0,-0.06300000000000239,59.375,0.2494999999999976,True
-0.5,-60.69800000000005,-0.0,400.0,0.3125,-10.0,-0.625,0.0,0.0,60.0,-0.0,59.375,0.3125,True
-0.5,-61.19800000000005,-0.0,410.0,0.25,-10.0,-0.5,0.0125,0.0,60.0,-0.125,59.5,0.125,True
-0.5,-61.69800000000005,-0.0,420.0,0.25,-10.0,-0.5,0.0,0.0,60.0,-0.0,59.5,0.25,True
-0.5,-62.13600000000005,-0.0,430.0,0.2190000000000012,-10.0,-0.4380000000000024,0.006199999999999761,0.0,60.0,-0.06199999999999761,59.562,0.15700000000000358,True
-0.5,-62.51100000000005,-0.0,440.0,0.1875,-10.0,-0.375,0.006300000000000239,0.0,60.0,-0.06300000000000239,59.625,0.12449999999999761,True
-0.5,-62.88600000000005,-0.0,450.0,0.1875,-10.0,-0.375,0.0,0.0,60.0,-0.0,59.625,0.1875,True
-0.5,-63.199000000000055,-0.0,460.0,0.1565000000000012,-10.0,-0.3130000000000024,0.006199999999999761,0.0,60.0,-0.06199999999999761,59.687,0.09450000000000358,True
