0,47.312,75.0,True
10.0,47.312,75.0,True
20.0,47.375,75.0,True
30.0,47.437,75.0,True
40.0,47.562,75.0,True
50.0,47.562,75.0,True
60.0,47.562,75.0,True
70.0,47.625,75.0,True
80.0,47.687,75.0,True
90.0,47.75,75.0,True
100.0,47.812,75.0,True
110.0,47.875,75.0,True
120.0,47.937,75.0,True
130.0,47.937,75.0,True
140.0,48.0,75.0,True
150.0,48.062,75.0,True
160.0,48.125,75.0,True
170.0,48.125,75.0,True
180.0,48.25,75.0,True
190.0,48.312,75.0,True
200.0,48.375,75.0,True
210.0,48.375,75.0,True
220.0,48.5,75.0,True
230.0,48.562,75.0,True
240.0,48.562,75.0,True
250.0,48.562,75.0,True
260.0,48.437,75.0,True
270.0,48.5,75.0,True
280.0,48.625,75.0,True
290.0,48.75,75.0,True
300.0,48.812,75.0,True
310.0,48.812,75.0,True
320.0,48.875,75.0,True
330.0,48.937,75.0,True
340.0,48.937,75.0,True
350.0,49.0,75.0,True
360.0,49.062,75.0,True
370.0,49.125,75.0,True
380.0,49.187,75.0,True
390.0,49.187,75.0,True
400.0,49.312,75.0,True
410.0,49.375,75.0,True
420.0,49.437,75.0,True
430.0,49.5,75.0,True
440.0,49.5,75.0,True
450.0,49.5,75.0,True
460.0,49.5,75.0,True
470.0,49.625,75.0,True
480.0,49.687,75.0,True
490.0,49.687,75.0,True
500.0,49.687,75.0,True
510.0,49.75,75.0,True
520.0,49.812,75.0,True
530.0,49.875,75.0,True
540.0,49.875,75.0,True
550.0,49.875,75.0,True
560.0,49.937,75.0,True
570.0,50.0,75.0,True
580.0,50.062,75.0,True
590.0,50.125,75.0,True
600.0,50.187,75.0,True
610.0,50.312,75.0,True
620.0,50.375,75.0,True
630.0,50.375,75.0,True
640.0,50.375,75.0,True
650.0,50.437,75.0,True
660.0,50.437,75.0,True
670.0,50.5,75.0,True
680.0,50.562,75.0,True
690.0,50.562,75.0,True
700.0,50.625,75.0,True
710.0,50.687,75.0,True
720.0,50.687,75.0,True
730.0,50.687,75.0,True
740.0,50.75,75.0,True
750.0,50.75,75.0,True
760.0,50.75,75.0,True
770.0,50.812,75.0,True
780.0,50.875,75.0,True
790.0,50.937,75.0,True
800.0,50.937,75.0,True
810.0,51.0,75.0,True
820.0,51.062,75.0,True
830.0,51.062,75.0,True
840.0,51.187,75.0,True
850.0,51.25,75.0,True
860.0,51.25,75.0,True
870.0,51.312,75.0,True
880.0,51.375,75.0,True
890.0,51.437,75.0,True
900.0,51.437,75.0,True
910.0,51.437,75.0,True
920.0,51.5,75.0,True
930.0,51.562,75.0,True
940.0,51.625,75.0,True
950.0,51.625,75.0,True
960.0,51.687,75.0,True
970.0,51.75,75.0,True
980.0,51.875,75.0,True
990.0,51.812,75.0,True
1000.0,51.875,75.0,True
1010.0,51.875,75.0,True
1020.0,51.937,75.0,True
1030.0,52.0,75.0,True
1040.0,52.0,75.0,True
1050.0,52.0,75.0,True
1060.0,52.062,75.0,True
1070.0,52.062,75.0,True
1080.0,52.125,75.0,True
1090.0,52.187,75.0,True
1100.0,52.25,75.0,True
1110.0,52.25,75.0,True
1120.0,52.312,75.0,True
1130.0,52.312,75.0,True
1140.0,52.375,75.0,True
1150.0,52.437,75.0,True
1160.0,52.562,75.0,True
1170.0,52.562,75.0,True
1180.0,52.625,75.0,True
1190.0,52.625,75.0,True
1200.0,52.625,75.0,True
1210.0,52.687,75.0,True
1220.0,52.687,75.0,True
1230.0,52.75,75.0,True
1240.0,52.687,75.0,True
1250.0,52.75,75.0,True
1260.0,52.812,75.0,True
1270.0,52.875,75.0,True
1280.0,52.937,75.0,True
1290.0,53.0,75.0,True
1300.0,53.0,75.0,True
1310.0,53.0,75.0,True
1320.0,53.062,75.0,True
1330.0,53.125,75.0,True
1340.0,53.187,75.0,True
1350.0,53.25,75.0,True
1360.0,53.25,75.0,True
1370.0,53.312,75.0,True
1380.0,53.312,75.0,True
1390.0,53.375,75.0,True
1400.0,53.375,75.0,True
1410.0,53.375,75.0,True
1420.0,53.437,75.0,True
1430.0,53.5,75.0,True
1440.0,53.562,75.0,True
1450.0,53.5,75.0,True
1460.0,53.562,75.0,True
1470.0,53.625,75.0,True
1480.0,53.687,75.0,True
1490.0,53.75,75.0,True
1500.0,53.75,75.0,True
1510.0,53.812,75.0,True
1520.0,53.812,75.0,True
1530.0,53.875,75.0,True
1540.0,53.937,75.0,True
1550.0,53.937,75.0,True
1560.0,53.937,75.0,True
1570.0,54.062,75.0,True
1580.0,54.062,75.0,True
1590.0,54.062,75.0,True
1600.0,54.0,75.0,True
1610.0,54.062,75.0,True
1620.0,54.187,75.0,True
1630.0,54.187,75.0,True
1640.0,54.187,75.0,True
1650.0,54.25,75.0,True
1660.0,54.25,75.0,True
1670.0,54.312,75.0,True
1680.0,54.437,75.0,True
1690.0,54.437,75.0,True
1700.0,54.437,75.0,True
1710.0,54.5,75.0,True
1720.0,54.5,75.0,True
1730.0,54.562,75.0,True
1740.0,54.562,75.0,True
1750.0,54.625,75.0,True
1760.0,54.625,75.0,True
1770.0,54.687,75.0,True
1780.0,54.687,75.0,True
1790.0,54.75,75.0,True
1800.0,54.812,75.0,True
1810.0,54.812,75.0,True
1820.0,54.875,75.0,True
1830.0,54.875,75.0,True
1840.0,54.875,75.0,True
1850.0,54.812,75.0,True
1860.0,54.812,75.0,True
1870.0,54.937,75.0,True
1880.0,55.062,75.0,True
1890.0,55.062,75.0,True
1900.0,55.0,75.0,True
1910.0,55.062,75.0,True
1920.0,55.125,75.0,True
1930.0,55.125,75.0,True
1940.0,55.125,75.0,True
1950.0,55.25,75.0,True
1960.0,55.312,75.0,True
1970.0,55.312,75.0,True
1980.0,55.312,75.0,True
1990.0,55.375,75.0,True
2000.0,55.375,75.0,True
2010.0,55.375,75.0,True
2020.0,55.312,75.0,True
2030.0,55.437,75.0,True
2040.0,55.437,75.0,True
2050.0,55.437,75.0,True
2060.0,55.5,75.0,True
2070.0,55.5,75.0,True
2080.0,55.5,75.0,True
2090.0,55.562,75.0,True
2100.0,55.625,75.0,True
2110.0,55.687,75.0,True
2120.0,55.75,75.0,True
2130.0,55.75,75.0,True
2140.0,55.75,75.0,True
2150.0,55.75,75.0,True
2160.0,55.812,75.0,True
2170.0,55.812,75.0,True
2180.0,55.875,75.0,True
2190.0,55.937,75.0,True
2200.0,55.875,75.0,True
2210.0,55.937,75.0,True
2220.0,55.937,75.0,True
2230.0,55.937,75.0,True
2240.0,56.0,75.0,True
2250.0,56.062,75.0,True
2260.0,56.062,75.0,True
2270.0,56.062,75.0,True
2280.0,56.062,75.0,True
2290.0,56.125,75.0,True
2300.0,56.187,75.0,True
2310.0,56.187,75.0,True
2320.0,56.25,75.0,True
2330.0,56.312,75.0,True
2340.0,56.25,75.0,True
2350.0,56.25,75.0,True
2360.0,56.312,75.0,True
2370.0,56.375,75.0,True
2380.0,56.437,75.0,True
2390.0,56.437,75.0,True
2400.0,56.437,75.0,True
2410.0,56.437,75.0,True
2420.0,56.437,75.0,True
2430.0,56.5,75.0,True
2440.0,56.5,75.0,True
2450.0,56.562,75.0,True
2460.0,56.562,75.0,True
2470.0,56.625,75.0,True
2480.0,56.687,75.0,True
2490.0,56.75,75.0,True
2500.0,56.75,75.0,True
2510.0,56.687,75.0,True
2520.0,56.75,75.0,True
2530.0,56.75,75.0,True
2540.0,56.75,75.0,True
2550.0,56.875,75.0,True
2560.0,56.937,75.0,True
2570.0,56.937,75.0,True
2580.0,56.937,75.0,True
2590.0,57.0,75.0,True
2600.0,56.937,75.0,True
2610.0,56.937,75.0,True
2620.0,56.937,75.0,True
2630.0,57.062,75.0,True
2640.0,57.062,75.0,True
2650.0,57.062,75.0,True
2660.0,57.062,75.0,True
2670.0,57.062,75.0,True
2680.0,57.062,75.0,True
2690.0,57.125,75.0,True
2700.0,57.187,75.0,True
2710.0,57.187,75.0,True
2720.0,57.187,75.0,True
2730.0,57.187,75.0,True
2740.0,57.187,75.0,True
2750.0,57.187,75.0,True
2760.0,57.25,75.0,True
2770.0,57.312,75.0,True
2780.0,57.312,75.0,True
2790.0,57.312,75.0,True
2800.0,57.312,75.0,True
2810.0,57.375,75.0,True
2820.0,57.437,75.0,True
2830.0,57.437,75.0,True
2840.0,57.437,75.0,True
2850.0,57.5,75.0,True
2860.0,57.562,75.0,True
2870.0,57.5,75.0,True
2880.0,57.562,75.0,True
2890.0,57.5,75.0,True
2900.0,57.5,75.0,True
2910.0,57.562,75.0,True
2920.0,57.625,75.0,True
2930.0,57.625,75.0,True
2940.0,57.625,75.0,True
2950.0,57.687,75.0,True
2960.0,57.75,75.0,True
2970.0,57.75,75.0,True
2980.0,57.75,75.0,True
2990.0,57.75,75.0,True
3000.0,57.812,75.0,True
3010.0,57.875,75.0,True
3020.0,57.937,75.0,True
3030.0,57.937,75.0,True
3040.0,58.0,75.0,True
3050.0,58.0,75.0,True
3060.0,58.0,75.0,True
3070.0,57.937,75.0,True
3080.0,57.937,75.0,True
3090.0,57.937,75.0,True
3100.0,57.937,75.0,True
3110.0,58.0,75.0,True
3120.0,58.062,75.0,True
3130.0,58.125,75.0,True
3140.0,58.125,75.0,True
3150.0,58.062,75.0,True
3160.0,58.062,75.0,True
3170.0,58.125,75.0,True
3180.0,58.187,75.0,True
3190.0,58.187,75.0,True
3200.0,58.25,75.0,True
3210.0,58.312,75.0,True
3220.0,58.312,75.0,True
3230.0,58.312,75.0,True
3240.0,58.312,75.0,True
3250.0,58.312,75.0,True
3260.0,58.312,75.0,True
3270.0,58.312,75.0,True
3280.0,58.312,75.0,True
3290.0,58.312,75.0,True
3300.0,58.375,75.0,True
3310.0,58.375,75.0,True
3320.0,58.375,75.0,True
3330.0,58.437,75.0,True
3340.0,58.5,75.0,True
3350.0,58.5,75.0,True
3360.0,58.5,75.0,True
3370.0,58.562,75.0,True
3380.0,58.625,75.0,True
3390.0,58.625,75.0,True
3400.0,58.625,75.0,True
3410.0,58.625,75.0,True
3420.0,58.687,75.0,True
3430.0,58.75,75.0,True
3440.0,58.687,75.0,True
3450.0,58.687,75.0,True
3460.0,58.687,75.0,True
3470.0,58.75,75.0,True
3480.0,58.75,75.0,True
3490.0,58.75,75.0,True
3500.0,58.75,75.0,True
3510.0,58.75,75.0,True
3520.0,58.812,75.0,True
3530.0,58.812,75.0,True
3540.0,58.812,75.0,True
3550.0,58.875,75.0,True
3560.0,58.937,75.0,True
3570.0,58.937,75.0,True
3580.0,59.0,75.0,True
